voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
4.165299076789796,0.052845727119560613,2.6656587290886957,-2.03191046072382,5085.652930013052,9865.047,2.3181396346467487e-05,3.3969032013363436,0.5507274317045994,0.5914890104817385,-1.1701343698044526,0.7658059289185163,338.3973112598426,243.75,-0.00014311480395820428,4.577732048105534,1.8046847720100736
4.1669788967404955,0.05147914056057214,3.2497905790838892,-2.164985753366285,4758.779694638654,9634.109,2.407639693776626e-05,3.2981753746923497,0.529563790159337,0.5825323920956089,-1.0360229609361995,0.8387081838655521,323.47026758445804,232.73399999999992,-0.00014701294298930813,4.559555036087647,1.8047833214525881
4.16744240711557,0.05118502007525129,3.388812115621038,-2.1961817223303957,4724.577114677655,9621.859,2.4023307279854397e-05,3.252224142033674,0.5240689087527978,0.5798333800382147,-1.003190910027136,0.8549734913111995,314.28124443837356,226.375,-0.00014658328029832358,4.595636867826117,1.797618668222458
4.167743032048095,0.05086387616440394,3.5027927239392076,-2.2211043589298565,4653.479422595157,9597.719000000001,2.3259810861454728e-05,3.329802543637511,0.5176509472673632,0.5786156544793181,-0.9710070045697958,0.8697839356858055,352.0705828526759,256.9209999999998,-0.00015122690941877135,4.692250697425143,1.7929913687761174
4.1682950373425305,0.05047078071277847,3.6470740666602843,-2.251696084147509,4623.829277682615,9579.155999999999,2.327760943429125e-05,3.253998381797645,0.5142096485233533,0.5760476638129047,-0.947295039407611,0.8823040800909986,668.9423593889932,537.5160000000001,-0.00015285763951434264,4.70220835320098,1.7919180081592216
4.167007460703788,0.05173812199574168,3.2087543911446863,-2.1596989202661065,4789.549939338291,9666.578,2.304309763270098e-05,3.292569718164835,0.5254682646243368,0.5811913383042685,-1.020810045516088,0.8465679007314048,307.16215967169455,225.07799999999997,-0.00015079011789538625,4.649815819505873,1.775026135903797
4.1668814986587295,0.05200698102430135,3.190540707484888,-2.153820241631451,4650.175686437241,9546.687999999998,2.3212953439028575e-05,3.3677887385916176,0.5187824771212333,0.5852869356841615,-0.9946835002831675,0.8733463222334509,465.45235490475545,355.5,-0.00015182585197661831,4.629230923758565,1.7920487852223415
4.1680359125826305,0.05076872406106076,3.624973014296013,-2.246239451204424,4501.517051206754,9379.515,2.3685176651741162e-05,3.2827146990552363,0.5096749100239438,0.5787718278148808,-0.9160966920909694,0.9066353266484658,370.6327285126502,272.15700000000015,-0.00015466679121527721,4.68826920580019,1.790475801581265
4.182992476673434,0.022364655467075646,24.318236718133345,-4.76786344957353,2460.4737410808834,9097.233999999999,2.4194192506838574e-05,2.9509179049335463,0.29062518409270205,0.45442173031751526,1.924121545556683,1.7938566248759307,268.6735851177469,216.235,-0.0001717754566234214,4.342493031879527,1.790475801581265
4.168106975205436,0.050730642344627985,3.608823610113933,-2.243356725044186,4477.947665275104,9253.438,2.3829560846193297e-05,3.2599566601041983,0.5129790568281701,0.5785380561683979,-0.93261556367474,0.8978305635697332,381.3691028308149,280.09400000000005,-0.000157960605480743,4.6752135736414075,1.7868365091987264
