voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
4.182371761585079,0.025481131794091564,22.061648082650457,-4.5651035853616895,5251.756535536594,10725.235,1.9622721574044933e-05,2.8569931325748983,0.49756912212487076,0.5025564160968927,-0.4930647707370239,1.0108565735761919,598.6208350335419,430.46799999999985,-0.00013316181345709064,5.144713986982145,1.5076933476098775
4.181896179771781,0.02786363463314829,17.82086109798395,-4.162475146149145,5158.536829480254,10641.812999999995,1.9207668868424993e-05,2.7765370535504332,0.4913836424011054,0.49578905924423744,-0.4403192808974232,1.0316165197460976,1058.9117881404013,792.2969999999998,-0.00013509656131758895,5.312948208872837,1.4989223343608031
4.181875275394424,0.02639868949630211,19.922128728941793,-4.35461005013203,5143.413108805086,10659.156,1.9428491055525538e-05,2.7774936438759155,0.4893313554905921,0.48715061491933,-0.37710006701950016,1.0390315996137764,738.3733671279422,568.0319999999999,-0.00013436763921923433,5.229690332183626,1.4782919502497789
4.182332438502446,0.025969470832177016,20.801467313716447,-4.448637061265664,5100.131595628341,10669.155999999999,1.9360857777471985e-05,2.7040527295845247,0.48455091389927035,0.48144965036173115,-0.33403486719063924,1.0538700686889657,895.9592762195857,685.8589999999999,-0.00013443779217387012,5.239408774852365,1.461856891390611
4.183095506613,0.025566910201799044,22.164613132087887,-4.5991308331816,5045.806118778133,10673.578,1.9238291448450393e-05,2.825798884393382,0.47904222688298226,0.47843106926331197,-0.2778858036642462,1.0779402003192327,1263.4452089723836,979.14,-0.00013443648489262533,5.295710226904092,1.4509592706473475
4.185207430662732,0.02129823824875685,34.743771383110584,-5.71127105365149,5109.794522639777,10751.094,1.91973967958374e-05,2.695295506029708,0.4823716880622535,0.47646193601472214,-0.262368854888261,1.0821239967254126,1400.3109014163117,1081.594,-0.00013341463810275523,5.38326263309095,1.451746997147108
4.184762901937932,0.021370504966665427,31.355018097941816,-5.429635144461322,5133.649719029049,10746.422,1.8517999968878174e-05,2.639131690535927,0.4829686434769904,0.4765001531300965,-0.25857217548600664,1.0809065083259388,1172.2066553180528,882.9380000000001,-0.00013263504848657509,5.4202863873510445,1.444392866287476
4.184164070160658,0.02390400102280868,28.11541527438343,-5.200103690597233,4994.487016194331,10677.953,1.910777430554834e-05,2.724598282131777,0.474349205532266,0.47063220244121307,-0.17016814319695994,1.1080674919367375,1715.4399962325765,1444.437,-0.0001343694610530733,5.384876645467863,1.432738323965376
4.1839410563507,0.023069156318303433,27.397476506532456,-5.059111207596669,4969.5453765724815,10688.484000000004,1.9012394494235534e-05,2.703467621123233,0.4710114100080538,0.4632738882163443,-0.11679733190688424,1.117488838512132,882.4568049473164,686.2810000000001,-0.0001345016991846363,5.327626636773203,1.417241201438662
4.184728085576375,0.02216110225331113,34.36340420860672,-5.7121409727450505,4909.948160885986,10688.905999999999,1.905706124259508e-05,2.6204681808058146,0.4655791394603491,0.4603970847732599,-0.029890806286545946,1.148763534924411,1188.8453359371292,915.688,-0.00013450548474893957,5.33175451141666,1.4057559944573452
4.184206648752559,0.02198206758782294,32.777984994593304,-5.511220657514912,4904.5876272899695,10711.5,1.964885030406471e-05,2.4328305689357816,0.46270883741405816,0.45399172149569783,0.02869308070024834,1.157811527196713,647.6941339119219,493.4680000000001,-0.0001342490399951889,5.314976927391175,1.3902706269897063
4.1857479209439425,0.018054337778664477,48.61612112203198,-6.5949252954700714,4938.960479554741,10781.313,1.915193651704088e-05,2.488967797737766,0.4628940702519884,0.44884241527975105,0.0385968672756567,1.1589619484495208,888.17063687063,685.0310000000001,-0.00013292585900717344,5.376877022827895,1.4196659307880326
4.184592854584384,0.020457063432950586,32.736450036466216,-5.413349136718677,5080.19398417311,10762.75,1.899492300331219e-05,2.730293151463502,0.47749009692976574,0.4669271546832783,-0.20935065811993026,1.0868085913459227,1062.0979375119534,821.203,-0.00013363336929839942,5.457094974548447,1.4190563985232272
4.184033703532628,0.02284038644243079,28.829396423944097,-5.182147511268996,4941.416061351948,10703.187999999995,1.9171109241451212e-05,2.572076973864743,0.46636490053821456,0.4591743423838984,-0.07414787945472279,1.1296705348931602,1519.7727198959733,1257.6719999999968,-0.0001339747280825701,5.380817070326734,1.404272356704056
4.184159299573042,0.022205183726418613,31.4607801971273,-5.407551894544553,4887.360124560904,10710.329,1.933546285744248e-05,2.488476918367805,0.46083437150363565,0.4520714691185462,0.013779186884013583,1.1523879314285446,968.2691098297237,738.4679999999998,-0.0001332893081658029,5.3808239160776985,1.3916140490958342
4.184615537838809,0.020896734951952337,34.72779129220206,-5.662447856211114,4845.180405759064,10706.359,1.8903040974520575e-05,2.4985528890472746,0.45719375980990856,0.4483508079337731,0.10004232474952524,1.1771730095297952,778.2759720026086,606.375,-0.00013359188249102938,5.372518832895446,1.3749618350294734
4.1850007936233995,0.0200113940660595,37.34102323967373,-5.858114406746651,4797.628236688264,10717.25,1.8640328230370337e-05,2.624374496197579,0.4518914533125635,0.4411885973330333,0.17769804641456988,1.1958478582227128,802.6570171364351,629.0149999999999,-0.0001333036146495973,5.418228850952831,1.3545155713071164
