voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
4.176182988303372,0.049244953669453494,3.9777698914009907,-2.3094695152427667,3709.942710261103,7725.938,2.8140857628939083e-05,3.790591222244673,0.465844977835306,0.5874439073589212,-0.7550580391312609,0.9743927670206226,1417.8597780960588,3629.985,-0.00018868309085313552,4.55380357521305,1.7815548749509116
4.1760369425080155,0.04943164602052967,3.8722986624805475,-2.28694037326936,4384.294977755546,7658.032000000001,2.8493846771901495e-05,3.796275935617843,0.47061828470045525,0.5904114403334187,-0.7993108431345366,0.9547848043386116,1448.1744446191783,4196.0,-0.00019103759033337823,4.538027191960151,1.761969227822918
4.17642907608399,0.049139029874200976,3.9762250647113184,-2.308565843563545,3573.186969035826,7673.577999999996,2.8416529260939498e-05,3.88620039108989,0.46896809568341447,0.5882250220026606,-0.7786243630684693,0.9629827923063159,1430.613022277397,3611.702999999994,-0.0001912991011687501,4.540776270402863,1.751755031874225
4.176243138091952,0.0492377076023449,3.9377850563530306,-2.3006216666149193,4353.35325174495,7629.172,2.845735440094181e-05,3.7983119927900035,0.4712812897511049,0.5884712106237374,-0.7887296880098047,0.9573405573658201,1436.6234907471924,3714.6870000000004,-0.00019260822644037574,4.586813327617077,1.7381688070362076
4.176348070668156,0.04903654306313528,4.036460202362542,-2.320374718621043,3650.341946798439,7801.625,2.786888028541913e-05,3.9501128414996707,0.46430532557359144,0.5892341787113017,-0.7692653196642878,0.9706193039016354,1437.6775654351266,3640.2029999999995,-0.0001881607426303902,4.50176205639896,1.7506745293461339
4.1758918854248765,0.04973913294733036,3.745287394488141,-2.26059419497104,4442.954666946906,7405.719000000001,2.900089358437761e-05,3.8438789435525518,0.4770438532173732,0.5906839623656912,-0.828864766355419,0.9383372048674153,1430.862464523524,4365.844,-0.00019823193681657824,4.527443971037471,1.7491047649061158
4.17603251918767,0.049521992722341125,3.831102500460352,-2.278934749421696,3657.164437577445,7451.375,2.8758118365585594e-05,3.753776656884795,0.47430265559175505,0.5900804516718297,-0.8141045631919552,0.9461738918057995,1401.5876114993762,3641.4069999999997,-0.0001956000701487806,4.597341704463119,1.7252544028765475
4.176159230026942,0.0494153529513516,3.8546247000328453,-2.282953038001075,3475.882769321715,7474.7029999999995,2.8857124378065554e-05,3.805838991212881,0.478548436588476,0.5892403334606998,-0.8318688510321581,0.9335746905789994,1393.7853912478586,2926.8439999999996,-0.0001971328025092282,4.596257029076672,1.7112621367644252
4.175941982668628,0.049178618534753527,3.9217774220191775,-2.2949647468016408,3529.8659209093407,7478.749999999999,2.8480511846226907e-05,3.7797053780293193,0.47549339142486524,0.5883159643587373,-0.8120778338910584,0.9404511638713189,1390.1110400144826,2884.0,-0.0001980183256365772,4.539458138065917,1.6990418392711273
4.176689951297263,0.04885444494821087,4.122529679113729,-2.337537251013332,3644.7440583050206,7720.5,2.7631655851587855e-05,3.7778780324243333,0.4649047019003024,0.5860496868236339,-0.7434426927136739,0.9781327722409255,1441.3587322810838,3476.187,-0.00019054950315837928,4.51980632413418,1.7185770039532977
4.175705417103948,0.04980464140664583,3.70421489830513,-2.251879663304927,4287.867863029026,7306.7970000000005,2.9406400679987188e-05,3.886185841528495,0.48236024636887476,0.5921773028500557,-0.8597473459028655,0.9226754739533376,1390.3727794571005,3507.0,-0.00020119910201644856,4.6041671212236475,1.70324722921867
4.175967830603352,0.04972040561594563,3.7750781744938298,-2.266517039025483,3691.8376108966254,7336.062,2.915718738033296e-05,3.9457816537843655,0.4817072010659645,0.5908989424317078,-0.8508899718009424,0.9241675999021354,1405.9811650251422,3442.1249999999995,-0.0002006693993606296,4.57796389835769,1.689458044662304
4.1763001730836535,0.049272018938169466,3.93335389766768,-2.2990189127395215,3593.93263784118,7350.687,2.8647440381356573e-05,3.8732847564755826,0.4755698718434494,0.5880762116683955,-0.805051139460903,0.9471952549666831,1412.6845817038502,3771.5,-0.00020115933901203477,4.619866869455837,1.6756136292719177
4.176216059862337,0.04917004556075291,3.950055826609799,-2.301837449527036,3448.8066017746005,7432.202999999994,2.8626763509095662e-05,3.773879108797977,0.4731931437846798,0.5887165178820873,-0.7994121427544858,0.9524448383233707,1360.2178660569778,2870.094000000006,-0.00019913918476187735,4.503851942591248,1.6718407140871654
4.176438437551935,0.049093052622892014,4.012689479990379,-2.315049040559905,3674.2294774934085,7607.547,2.8040901423169834e-05,3.873568973440037,0.4682997184584544,0.5880240599511479,-0.7714242113758334,0.967453786084775,1437.322425242179,3770.7810000000004,-0.0001935048647658618,4.563655980781323,1.7233056681204446
4.175111201417116,0.049915901556364585,3.6077073173104948,-2.228426558680081,4219.230287735608,7197.062,2.9248011803169538e-05,3.832512811975132,0.48241310175313334,0.5931599643582562,-0.8727630373323003,0.9153847929328287,1369.885806331038,3497.875,-0.00020402972049274914,4.545797925075407,1.709207290507283
4.1749449097913995,0.049455440527213325,3.757142087592479,-2.257531662760161,4188.101306601242,7296.235000000001,2.8714050033274896e-05,3.877261149754092,0.47464343980298396,0.591987230830621,-0.83658511654057,0.9326706203044212,1397.9426911081848,3984.047,-0.00020101347435719764,4.417013224443143,1.684001734344571
4.175270895842328,0.0490760667784408,3.8763159775694502,-2.280408559081706,3464.719279747697,7365.7970000000005,2.846905529098281e-05,3.8776963608369273,0.46850561403440855,0.5911771029693319,-0.806012755001408,0.9498379740704906,1340.4632591168474,2894.875,-0.00019838710681843976,4.307372394671365,1.66898698813004
4.175286952637333,0.04859580706266417,4.003699085224194,-2.3031292442474722,3509.4933411208,7434.203,2.791719721982489e-05,3.9669998298112232,0.46562212084372967,0.5883545698177691,-0.7730596774601377,0.9615764398025567,1394.844339572172,3529.5469999999996,-0.0001983306144863254,4.334102456940723,1.6620689362837142
4.175830057275759,0.04859942756843048,4.064536554150501,-2.3190741497635123,3469.08904973988,7512.641000000003,2.7424509706592177e-05,3.806075082548254,0.46367965842696646,0.5866975219031366,-0.755332975959174,0.9711938220526989,1419.1790559008782,3805.7969999999914,-0.0001967280435307643,4.387639885040143,1.6687049625248174
4.175271845673992,0.04922482584675352,3.8426733154808073,-2.27369427959129,3547.2821552536557,7288.0,2.848770804767562e-05,3.8260093255388994,0.47228177088593154,0.5905430842622938,-0.8184153334735083,0.9410705905934088,1360.7590039461259,3235.1099999999997,-0.0002021014657898011,4.361134112693063,1.652762183550463
4.175100937777382,0.048986906867187,3.9050603882283035,-2.284110880598814,3659.568952092579,7355.609,2.8298700396906606e-05,3.8307121170962715,0.4705778696250469,0.5894451737195271,-0.8023454411410267,0.9467887610630965,1411.7013558797046,3868.906,-0.00019997418405791608,4.342863755125289,1.648481366235244
4.1755847649412345,0.04863604870412445,4.040073903766764,-2.3132012093235192,3543.5062738449656,7415.4220000000005,2.793316407804124e-05,3.876796121688824,0.4648573786615577,0.587991557248447,-0.7687431084892404,0.9645069238656465,1393.0095937619394,3566.75,-0.0001989156708748666,4.387626031408984,1.6307406443132095
