voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
4.184996149302135,0.04912656368587811,4.106027987081986,-2.3367285626382372,3692.173276076288,7529.844,2.8859903941199182e-05,3.261987000678762,0.46457523548772217,0.5782624305674292,-0.699735589589741,1.0000167398324284,1470.1193511225022,4936.609999999999,-0.00019090128378247006,4.548202243334617,1.844701206961174
4.184259683035841,0.04964524731824164,3.8891309599404105,-2.292088897529985,3539.8108297342615,7450.235000000001,2.9212381981405237e-05,3.500566992926603,0.4714028849513801,0.5826065394557848,-0.7623861692917906,0.972113310327373,1465.1466186870302,4767.219000000001,-0.00019192519878792247,4.544438931533628,1.8254376674722927
4.184653488369717,0.049355694878762,4.014615396763934,-2.318577767761696,3642.6857480715803,7452.327999999996,2.921683184533791e-05,3.4006911216216946,0.4676576852957164,0.5800969857357781,-0.7257960554133294,0.9885504335204263,1459.6583975874994,4831.328000000009,-0.00019263240271531442,4.557189068111749,1.815750429913437
4.1847534948820035,0.049359979957595085,3.9831328306915195,-2.3122922473829677,3799.0630404663816,7402.967999999999,2.93870182792987e-05,3.2346701075770867,0.46993592835174774,0.5807610164300565,-0.7420062969472596,0.9815696905565805,1463.1224761209387,4950.218000000001,-0.0001940072076126027,4.575171860631991,1.8132993337127028
4.185032014878594,0.049138774839474035,4.123085268916485,-2.3409923040240295,3669.6183830551854,7571.828,2.870772490931614e-05,3.2921244251135136,0.461600461387474,0.5794030251502993,-0.6934731081401404,1.00595524999007,1462.7093308139697,4907.655999999999,-0.0001906299641509012,4.5616641938235425,1.8151647619660576
4.184309708939921,0.04996027294539846,3.7965275141128823,-2.274023790873565,3782.2460527727003,7209.219000000001,2.9923347741973432e-05,3.232527718019335,0.4791317259778916,0.5820939586510214,-0.7942155891360643,0.9547526573995166,1451.3405253462074,4876.141,-0.0001999908516424823,4.64611380118467,1.8143317955190057
4.184609590200484,0.04948011292490583,3.933533925388348,-2.3018462419570374,3617.2983550623658,7244.7970000000005,2.9642553151821197e-05,3.341531894968383,0.47382465273079377,0.5808883244637205,-0.7619408697252421,0.9704060063029528,1442.315622577022,4790.8279999999995,-0.00019846474086460266,4.606823972716819,1.801343601809866
4.184622027227073,0.04966564425202545,3.884933414308799,-2.2922085589407035,3640.5844039999524,7249.312,2.984153707792406e-05,3.2538792924027042,0.4753980426177052,0.5817161025172418,-0.7759549141608639,0.9647792295655563,1448.3753585255938,4851.187,-0.00019764268976138168,4.6102141418116895,1.7881558802945825
4.184779579888149,0.04947742084420273,3.96619398672821,-2.3088737414515403,3625.684108605362,7251.624999999999,2.9666909397826544e-05,3.3164921296402636,0.47335981191434456,0.5804923807841769,-0.7585557929180307,0.9725104123539888,1447.1259857991495,4835.515000000001,-0.00019865025342270646,4.621225895421854,1.7760714604539518
4.184902120311988,0.04878933590413531,4.218606202933398,-2.3588942442936287,3477.32063155551,7495.0779999999995,2.8524890797273154e-05,3.494055076947089,0.45909389346935076,0.5786124922886626,-0.6773665598283483,1.0114478658075354,1452.0837159175858,4671.281999999999,-0.00019245500605703268,4.543594823902025,1.7852807447597443
4.1838576521284025,0.05004878704661536,3.6914739696039494,-2.2509262162105133,3447.0109045162403,7084.735000000001,3.0253930686656102e-05,3.583954395137611,0.4847246343898041,0.5851350456275104,-0.8455150493248351,0.9283527298652076,1432.9844342375898,4553.2339999999995,-0.00020396688042889074,4.633073986611504,1.7698116401111978
4.184124874858436,0.04972394892955771,3.8073843629203923,-2.2751811650569294,3451.5022428593084,7106.9529999999995,2.9937622681853675e-05,3.5379319269581897,0.4816237155460767,0.5834494709050965,-0.8220354711941549,0.938786740797958,1437.9068441329578,4557.531,-0.0002041542262680934,4.652395518903471,1.7565231680521758
4.184273436556368,0.049455998339234544,3.946338157060474,-2.303760255489678,3713.632118919416,7125.0470000000005,2.9597870351402333e-05,3.3343320545483706,0.4776738920712452,0.5808535964180741,-0.7835415699690231,0.9559006799720567,1445.892543350706,4565.36,-0.00020431644716491262,4.651605373843953,1.7543413277348154
