voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,dqdv,capacity
3.3726641134399764,0.30634950789794446,7.8968225205706375,-2.993196735145042,-698.4684834401027,1799.985,-8.779098108049345e-05,2.4738272299295283,-0.4032887109837347,1.20780902927711,5.1135764840352955,-2.666993585422528,-0.01578883498795726,9.328000000000005,0.00017980738961437655,0.498742818481215,1861.7345136866143,0.6895699007862814
3.7179953044661613,0.35151918714671193,2.406433573506268,-1.832945379774092,-2560.9841567770645,3241.047,-7.839996647367609e-05,2.478568455369679,-0.8109495942196224,1.6144484682277598,0.22275995823138883,-1.4908538945827525,-0.019883205348394425,9.328,0.00011697351604066783,0.7465356878668126,9303.657091802375,1.1610848192311252
3.5247388250090337,0.38532641019993646,2.3752802003867286,-1.3571882989672002,-4283.567625793091,3246.094,-0.00011577622307098512,3.069944711574098,-1.3467063374074053,1.8976749985413677,-1.5039309674305221,-0.7020096106103043,-0.012010511205314713,9.359000000000002,0.00014169446796391994,0.9447612980621121,9912.512540989877,1.2529393053824995
3.489168398195939,0.3818428582104297,-0.3786075395218158,-0.8869560407272432,-4664.926840052186,3244.438,-0.00012326103726547296,3.941403448378314,-1.4664895935962654,1.9382456635019951,-1.6811292969724676,-0.5645905903353702,-0.008726251402028687,9.343000000000004,0.00012348771774803546,0.9710751933501223,10663.198600951864,1.302918002447558
3.4703882503796533,0.3843901918349576,-0.5471159191459996,-0.8139928611214243,-4846.000368514267,3233.781,-0.00011638210702608004,3.7914368435796866,-1.5284631729967968,1.9549143508950897,-1.7533204464294938,-0.49660492517495136,-0.010662591049402212,9.313000000000002,0.0001464461121977762,0.983045021158661,11213.334540748696,1.3218773211472525
3.453967625388434,0.3907985854055647,-0.5588546791799951,-0.7843957142016158,-4952.9462903223575,3222.813,-0.00012295684470447135,3.712666120077495,-1.5665630077013475,1.9636849155675082,-1.7925738524796668,-0.4552492880334574,-0.013412926950466692,9.342999999999996,0.00013217616029290993,0.9898333021637246,11617.618491181063,1.2884694418301417
3.4578247593455274,0.4090336253835543,1.5278686003691195,-1.1123643119538371,-4820.458656621982,3214.828,-0.00011703847855793979,3.528194708443636,-1.5273103379999617,1.952188411838041,-1.7489747036453247,-0.4977674899296089,-0.008947358474766152,9.312999999999995,0.00014111473161166883,0.9840410264010506,10854.342464402076,1.713169326386719
3.209334990541558,0.3346473052763692,0.20602654509791574,-0.46854408280664184,-6613.404018052776,3215.547,-0.00019344363076806366,4.702677172396195,-2.081391887401403,2.013349071971114,-1.9953414708102064,0.06766908749235546,-0.025119340187858163,9.297,7.940204562178178e-05,1.026344909703041,162190.56810130717,1.6560966776720512
3.2871463464425337,0.3420253749196089,0.7669573535648895,-0.7700994021296804,-6450.3976156086555,3216.078,-0.00017293507187712023,4.858866301932909,-2.0319336640836947,2.014344342538589,-1.9995764152296078,0.01851361734725222,-0.029361135540426984,9.390999999999998,9.84205644594965e-05,1.0271420709500019,17993.057179971216,1.6197297341990775
3.3197461384202485,0.34717928066688963,0.6466908423034217,-0.8132945651397577,-6363.776573408294,3210.297,-0.00016454658647485873,4.908066958499886,-2.007342900413476,2.0146826109204348,-1.9999422023479303,-0.006244222056235376,-0.011985213738131115,9.296,0.00010249074473806603,1.027283047039232,18568.509771000805,1.604655812282729
