voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,dqdv,capacity
3.224017445984581,0.38223007929096736,-0.8235806274076296,-0.2824755799463007,-3062.8599766051416,2640.735,-6.451800667115656e-05,4.680163018339424,-1.1710330967045812,0.9924503367197394,-1.8890393862658321,0.33309630049759587,-0.006565364726230125,9.438000000000002,6.137547496318448e-05,0.9804424407630941,351282.46945171984,1.1665440238116096
3.250620648698839,0.33922694062411707,1.172401271551272,-0.7635346147924356,-4636.152344802531,2806.484,-0.00014843215575288982,5.023393523253059,-1.6489958041029573,0.7742370118742742,0.7574512943132969,1.6605530563807778,-0.021565316020613116,9.313000000000002,6.404769299602178e-05,0.6813922421831985,267670.79523545975,1.1052521456138635
3.3125509639490387,0.3491777089896154,1.3448895072599614,-0.9128544579100925,-4362.142254878834,2798.89,-0.00014913699917590463,5.115073222274646,-1.5571513787964162,0.8421272465574602,-0.2895062161158086,1.3078533722724168,-0.011160249092864392,9.390999999999998,6.882112285983283e-05,0.7715964628084412,325595.8871794048,1.0960302257185877
3.014547209987882,0.470311042865422,-0.8703313974834717,-0.5901594609120417,-5419.422393798701,2694.047,-0.0007158752727496767,5.295597916936633,-1.997470366256859,0.16840940941240212,136.98975864595732,11.789016060197387,-0.012235283779988436,9.374999999999998,-0.0006479538255886629,0.06047429775658392,147713.75119132438,1.0754450685609742
3.362083204238267,0.3311252456486618,1.6222859707493784,-0.9493445118018453,-4142.760338142938,2766.812,-0.00014111462226653424,5.221567778123136,-1.4975619564128648,0.8784096306209648,-0.7504004445607357,1.1178500857621303,-0.01564508307546189,9.328000000000005,8.441125570152782e-05,0.8207353305343245,26751.181007011626,1.0655493528023796
3.0193532290227596,0.48561369965189427,-0.9725774297122189,-0.5514012082691123,-5327.020228911508,2648.172,-0.0007297240812722254,5.465766510956566,-1.9970237894724439,0.17077894541729582,132.9921990432485,11.618282303471984,-0.01661751279070164,9.296999999999995,-0.0006653694101634955,0.06192738891155876,23886.166946104728,1.0568368579972396
3.2949076790535123,0.351633215713046,1.3133310892346879,-0.9985705545244146,-4196.201138906839,2510.281,-0.00016235967826957106,5.52797174143835,-1.6640786232847224,0.7613798795068452,0.9870815258889722,1.72831136981409,-0.021185734128036638,9.391000000000002,7.918943774303394e-05,0.664695305349344,21322.82560770101,1.0449064445364842
3.099558518903638,0.4449713764164695,-0.45928587455340164,-0.7246692790379133,-4829.235937298127,2426.203,-0.00024931378668799364,5.76828920284019,-1.9715817292939632,0.28127212880799046,45.21813557532175,6.871451261671308,-0.030991382861886577,9.327999999999996,6.070919715977189e-05,0.1409929213296951,17674.321138603005,1.0458363976936966
3.344320754921095,0.35663880840682083,1.2294502466233386,-1.0018122831685004,-4120.979495050203,2693.391,-0.0001530012899811546,5.521061770853502,-1.5296202376253885,0.8597253805263284,-0.5175405240890569,1.2175583037862474,-0.01366333847725887,9.296,7.337284655395908e-05,0.7950402793845236,14196.139093239724,1.018187920878015
3.3393968492515325,0.37305761918965435,1.2804642082992714,-1.080860434427449,-4062.761828170537,2656.609,-0.00015119455233679618,5.496241073176172,-1.5281296055710467,0.8606210370927184,-0.5290721587835372,1.2128128413015478,-0.02190155962645169,9.344,8.096848881784e-05,0.7962699368824359,15348.144104134832,1.0226409233672233
