voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,capacity
4.182708206949198,0.020549771706111542,19.382140465738114,-4.291614967311969,3318.0160090466256,10568.031,1.846744352032822e-05,3.1242271436135667,0.3304993127597425,0.4794686675037875,1.0249324622079898,1.5680484133497068,318.8698671152202,225.89100000000008,-0.0001441503128463444,4.586724518088901,0.7913062105760345
4.1844827234580055,0.015237463851754474,32.2013654331597,-5.3614582190992595,2859.292925268514,10801.718999999997,1.601820477728025e-05,3.157427218174135,0.27594699808463463,0.4362896407820936,2.2103202038534597,1.8558645146262065,361.10780903729545,259.438,-0.00014055210605642154,4.496392222447809,0.7865824034601745
4.1844892884798695,0.015058443779677855,31.43007737653234,-5.294307185007287,2838.3725167092775,10800.859,1.5786281838133284e-05,3.205792126292956,0.2731519166638944,0.43431528671420466,2.3085875055849288,1.8787730146288886,367.9426961891282,265.64,-0.0001403037309975896,4.3812125830150945,0.7795871426061582
4.184374471012527,0.01490753052455201,31.93411708839617,-5.325106093329129,2810.35069919666,10800.907,1.563651131818973e-05,3.1493460910381477,0.2708069180881631,0.4319982780287548,2.3602682257106835,1.887082102015048,313.07586421057687,223.063,-0.00014092497265944778,4.349216398080281,0.7628241523125163
4.18462901320019,0.014221817769496402,33.91894881720436,-5.469834865528882,2754.041219711653,10799.844,1.535116119762779e-05,3.1877481116592983,0.26476550590860537,0.4255383272100591,2.560659256490986,1.9288998081432973,338.9623682267398,243.82799999999997,-0.00013958109895795165,4.366327277049581,0.7405021514606399
4.185462361801676,0.011406031550412431,43.63579319506378,-6.012596378957831,2668.5510456469733,10801.687999999998,1.3836326282755654e-05,3.1127126628463557,0.25557798886296673,0.4129643377113234,2.8346948262198515,1.981114424754537,349.74998511958603,250.75,-0.00014021479668678295,4.388466966199058,0.7783970881100656
4.184938222408147,0.01403638262358477,34.19276286287978,-5.46112594404508,2816.2060360595983,10801.016,1.5022612613434239e-05,3.1297047040411177,0.26945795837143804,0.43017566318444306,2.388273516358767,1.8954197628721028,578.9174705341688,436.8130000000001,-0.00014003492324986836,4.422135205131091,0.7733165409025605
4.184687119980491,0.014859223448917113,33.16245477356781,-5.432549634080036,2791.0211628089232,10799.844000000001,1.531804035687201e-05,3.1736219615867616,0.26352647258423195,0.426787100282808,2.5882507962992936,1.9410919397719764,420.32772160128616,308.71899999999994,-0.00013830075859497614,4.336122856544514,0.7589575236409498
4.184685986024835,0.014234577551813694,34.64505377132032,-5.530704125085377,2735.1239633034434,10801.031,1.528667262892091e-05,3.094291828559226,0.26179751001371987,0.4230824187606428,2.651465735254267,1.94875206795736,280.67194764166794,198.70299999999997,-0.00013978477187377006,4.398348635255115,0.7407399462256391
4.184819665431432,0.013189074412535976,37.35884732600885,-5.652778459226377,2668.318126432934,10802.796,1.474252682636936e-05,3.165465400773243,0.2558151474466411,0.41777364863451005,2.821101925623977,1.9847411723066104,400.4874075156079,292.99999999999994,-0.00013991668362240697,4.352819598961554,0.7446218752617147
