voltage mean,voltage std,voltage kurtosis,voltage skewness,CC Q,CC charge time,voltage slope,voltage entropy,current mean,current std,current kurtosis,current skewness,CV Q,CV charge time,current slope,current entropy,dqdv,capacity
3.475911687674208,0.23437927530953923,2.7608333317086684,-1.0052831932694848,-6226.078354814797,3341.453,-0.00029498215384498916,5.481792437089548,-1.8551004388985552,0.4977349328291732,9.98849472304197,3.4624333818433266,-0.01479520409953891,9.329,4.686714027343185e-05,0.3547757389859305,20813.6345514831,1.6955681658647108
3.4897388185035,0.22877628481609583,2.5607295839567836,-0.8588201470077694,-6141.769900216352,3269.875,-0.00028880789265836305,5.5412698800897715,-1.868889923378281,0.4740013137630311,11.635561539312532,3.6926240875127836,-0.019318181872318763,9.312000000000005,4.9840707588385546e-05,0.3288122377561215,19216.438165383875,1.6814906372051954
3.4901234321768033,0.23280107880814663,3.0562805808668907,-0.9720629671427692,-6110.653879720777,3225.172,-0.00029110428460077197,5.481118427968137,-1.8840563804062687,0.4450061095752385,14.000056299250566,3.999993557909192,-0.010089211841178801,9.358999999999998,5.1106292634829544e-05,0.2981155108655261,18261.818800558885,1.6786372409532953
3.4940185374934947,0.2317414226400052,3.166695769155292,-0.9744349700900197,-6081.31287133062,3191.75,-0.0002925972807160005,5.488483410407143,-1.89408796703159,0.4237674561702285,16.049858532037334,4.248495096507651,-0.010692953083694615,9.313000000000002,5.2299630952455906e-05,0.2761954276479396,18729.584285445264,1.6694168550864992
3.5005489873453817,0.2340968441895066,3.3825818229128455,-1.0302033746444752,-6067.830214263726,3155.875,-0.00030095509458077566,5.464723890516014,-1.9103670337506284,0.38712992093347154,20.425413424534284,4.735531683755428,-0.01084921240223029,9.297000000000004,5.9119542109139636e-05,0.23950649033664587,18437.659038682472,0
3.579339612317741,0.15039988978261165,1.1289918151429275,0.9589493449826706,-5223.328196826299,2626.781,-0.000309072889822484,5.923004165416159,-1.9739982626160064,0.16932075686412779,131.99973930346547,11.575655968727196,-0.02845964375632256,9.390999999999998,-0.0006600544498176438,0.06230254712077447,18931.68972135954,1.6611938521224778
3.507465391169604,0.23319848482941838,3.179027041992761,-0.9732146344101068,-6019.163372301122,3101.844,-0.00030776515530127915,5.487245866680951,-1.9268034708959647,0.3457672922612873,27.131526918301674,5.397325952368993,-0.01689475563262456,9.312,6.364229055841028e-05,0.20013979721734657,18035.664805213266,1.6506423382064332
3.5054667200956016,0.23585309467455992,3.4677871734481105,-1.0393192559935596,-6001.004135070519,3082.984,-0.00031435323521764784,5.460351313848358,-1.9324769674832156,0.33051462401076487,30.250850787586664,5.678949516269249,-0.015411860883412436,9.311999999999998,6.439996906785255e-05,0.1862583375620896,17975.6285651806,1.6424273190907783
3.505146635224542,0.2280916137567184,2.9079186891041626,-0.863630541414563,-5951.920689180824,3069.484,-0.0003007107215013773,5.511535901703773,-1.9255143226505498,0.3494979236591094,26.43249255430856,5.3321864479151015,-0.024610073397211975,9.344,5.60050798820995e-05,0.20357219782244323,17785.92920813751,1.6353664801041328
3.5024428414174498,0.23105125327166043,3.137085564044372,-0.9258559635668449,-5927.414221948637,3057.625,-0.0003010304290927901,5.4947949962290155,-1.924996304077744,0.35095926206107075,26.132886995339884,5.3040197073951045,-0.011145275134099953,9.422,5.035373845708588e-05,0.20508329857579966,17326.28760243826,1.633232875930849
3.5007336141613488,0.23310693239680255,3.295442470758781,-0.9669841389552191,-5920.318590863981,3054.719,-0.00029891475604359254,5.471138638572793,-1.9244448695912972,0.35209227331094245,25.933030746363954,5.28514659985653,-0.008658721557146578,9.421999999999995,5.2392078555563966e-05,0.20610451161276389,17349.08122533091,1.6258840554387932
3.501947249481621,0.2336443659403784,3.2270120147667223,-0.9442409346477308,-5893.966912302675,3041.75,-0.00029976182983801916,5.483838006846225,-1.9239340941617735,0.35373238537466306,25.633398661825442,5.256722476345467,-0.030465939903452706,9.359,4.8904781595447256e-05,0.20765752512715305,17073.21954324728,1.617976174654771
3.5002499918856302,0.23237973149792668,3.171706885252367,-0.9172835430116671,-5865.7839808588105,3038.312,-0.0002886114343258847,5.484807001759876,-1.916896100852633,0.3715301331726989,22.67358052995806,4.967228646606065,-0.01412988981179166,9.327999999999996,4.983344621738153e-05,0.2245146642635566,17439.726525112885,1.6136652707273988
3.5007698538114447,0.23447884603169963,3.2454934292938695,-0.9399611800269289,-5850.388061264833,3020.563,-0.0002934687034073395,5.490302356954402,-1.9227329924422065,0.35675513246139157,25.13387228836849,5.208985748275273,-0.0029868397918932674,9.297,5.6493118223237883e-05,0.21030404308799616,17477.377934580505,1.605821026619692
3.5004947608560313,0.23168681954216633,2.9905766373200136,-0.8591726089609064,-5822.059325328515,3017.344,-0.0002833288377139018,5.514785758045613,-1.9157256805286993,0.3745807269972325,22.21962412359237,4.92131373911932,-0.034888746544352846,9.313000000000002,5.7323154539210543e-05,0.2273724159359112,17459.44041273856,1.6033527961961531
3.4961700451758575,0.2352574907903917,3.317118348986071,-0.9508195681060105,-5813.71559493273,3024.422,-0.00027929306316288585,5.477815566048118,-1.9087255587088567,0.3911716567549528,19.875013841929963,4.677051701537994,-0.00531040996981297,9.375000000000002,5.194535969205412e-05,0.24352170057198572,16800.696219495727,1.5951342406182645
3.4993157107183803,0.23153602913171725,2.866536688979921,-0.8189967735563332,-5784.198793123403,3009.828,-0.00027344096910347977,5.526329303501946,-1.9078668399519791,0.3930713755582708,19.625525957588803,4.650306000130861,-0.021010534104922648,9.343999999999998,5.6689758019104895e-05,0.2453920502489432,16961.847156183012,1.5878135544728507
3.50080829213355,0.22873273664739954,2.586065431550237,-0.7289963782839369,-5758.295924414835,2997.078,-0.000268873210144186,5.562051078803934,-1.907455457642798,0.3942467659594344,19.459126809729238,4.632377429785939,-0.011965991016998273,9.406000000000006,5.495135716895851e-05,0.24665669745728486,17059.9705581201,1.5800601969084245
3.497552326899387,0.22965414686514424,2.7349070700935467,-0.7673096716181628,-5730.370788689182,2994.5,-0.00026577604813228994,5.531191192454521,-1.9000139238260703,0.41109412374602117,17.431173556916182,4.408060590010956,-0.01613755918748771,9.359000000000002,5.0962502190149285e-05,0.2633243650630257,16414.60976556885,1.575565087879128
